rank,strategy,IS_months,IS_ann_ret,IS_ann_vol,IS_sharpe,IS_cer_ann,IS_avg_turnover,IS_avg_risky_weight,IS_max_drawdown,OOS_months,OOS_ann_ret,OOS_ann_vol,OOS_sharpe,OOS_cer_ann,OOS_avg_turnover,OOS_avg_risky_weight,OOS_max_drawdown,IS_OOS_months,IS_OOS_ann_ret,IS_OOS_ann_vol,IS_OOS_sharpe,IS_OOS_cer_ann,IS_OOS_avg_turnover,IS_OOS_avg_risky_weight,IS_OOS_max_drawdown
5,myopic,240,0.1144491751836538,0.1064582937470055,1.0745682389052231,0.0860632804597653,0.3892907269421549,0.7177573778218238,-0.1252021369424564,239,0.0740916590687137,0.1230361038863648,0.6438788513270701,0.0413756380932697,0.4537450684930352,0.8404911289469713,-0.2278461017668159,479,0.09412647462939261,0.1150208192341581,0.841980107728312,0.06377076962653297,0.4214506176115921,0.7789961388216364,-0.22784610176681586
5,pipinn,240,0.1381833690886056,0.1105944394831592,1.2306548913893365,0.1055257627989264,0.7072303310055268,0.8168719382307734,-0.1570051747927866,239,0.0970176060482213,0.1389008404579963,0.7384251015914355,0.0543342585264873,0.7872347565960606,0.9514395884335668,-0.2662144539641128,479,0.11745390264361366,0.12548068743610857,0.951307615370202,0.08000722624126219,0.7471490318742899,0.8840152960563843,-0.2662144539641125
5,pipinn_zero,240,0.1367302723329746,0.1112920669135657,1.2120494177940555,0.1039266745129504,0.718498128383234,0.8262583796737732,-0.161609713548584,239,0.0967633472635882,0.1393076050447722,0.7350107421940903,0.0538760641189636,0.789260138800392,0.956128820574517,-0.2663127602316189,479,0.11660971758946692,0.1260068114999663,0.9418217779152881,0.07898166787536474,0.7538052692803128,0.8910580359895932,-0.2663127602316189
