oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,strategy_display,strategy,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,cross_mode,months,ann_ret,ann_vol,sharpe,cer_ann,avg_turnover,avg_risky_weight,max_drawdown
rolling240m_annual,rolling,12,1,240,,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,239,0.05617762919496383,0.08240481262635665,0.7057169314594303,0.04117808864419937,0.3344673681674892,0.6540182874077108,-0.13842860849533378
rolling240m_annual,rolling,12,1,240,,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,239,0.0765082762113285,0.09935528267681566,0.7935257370253002,0.05416229342400233,0.7334452682107881,0.9236836117197978,-0.20709701795259938
rolling240m_annual,rolling,12,1,240,,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,239,0.08023138490131299,0.10827814455109747,0.7687310287177209,0.05392637797984035,0.7147358540301577,0.9410339241286806,-0.2441879376179934
rolling240m_annual,rolling,12,1,240,,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,239,0.05952448202629368,0.10839228868037327,0.5891641767473172,0.03448863291270624,0.027324782616345154,1.0,-0.38382737606518536
rolling240m_annual,rolling,12,1,240,,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,239,0.009339396781785858,0.010115561238259671,0.9243768000236379,0.009094778679953168,0.0041523229576054055,0.305837818537421,-0.013640921346801727
rolling240m_annual,rolling,12,1,240,,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,239,0.017003477728279037,0.03114666265071731,0.5572194316911449,0.014930239175614535,0.018542471469262554,0.5394893960907468,-0.09821107532019857
