oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,strategy_display,strategy,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,cross_mode,months,ann_ret,ann_vol,sharpe,cer_ann,avg_turnover,avg_risky_weight,max_drawdown
rolling240m_annual,rolling,12,1,240,,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,239,0.05619680719261555,0.08243514372588853,0.7057085132813841,0.04118630041816426,0.334442628777498,0.6540199959329671,-0.13848434999434223
rolling240m_annual,rolling,12,1,240,,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,239,0.07682825498959867,0.09945465184989633,0.7958360365310618,0.054421526506337914,0.7339166859912637,0.9234220416394755,-0.20749613295310487
rolling240m_annual,rolling,12,1,240,,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,239,0.08024690151500091,0.10826101855068868,0.7689672728208063,0.05394805984364442,0.7152054214208554,0.9408971161264178,-0.2439877595156127
rolling240m_annual,rolling,12,1,240,,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,239,0.05952448202629368,0.10839228868037327,0.5891641767473172,0.03448863291270624,0.027324782616345154,1.0,-0.38382737606518536
rolling240m_annual,rolling,12,1,240,,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,239,0.009339396781785858,0.010115561238259671,0.9243768000236379,0.009094778679953168,0.0041523229576054055,0.305837818537421,-0.013640921346801727
rolling240m_annual,rolling,12,1,240,,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,239,0.017003477728279037,0.03114666265071731,0.5572194316911449,0.014930239175614535,0.018542471469262554,0.5394893960907468,-0.09821107532019857
