oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,strategy_display,strategy,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,cross_mode,months,ann_ret,ann_vol,sharpe,cer_ann,avg_turnover,avg_risky_weight,max_drawdown
rolling240m_annual,rolling,1,1,240,,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,239,0.06401496785660399,0.11185579689116092,0.6116910058040693,0.03714188665997831,0.4418756432795089,0.7787812979656727,-0.2052717016172424
rolling240m_annual,rolling,1,1,240,,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,239,0.09658371092593998,0.12813999562771186,0.7855679326068881,0.05961302525084225,0.7410572281407547,0.9623936489038069,-0.23273512775126837
rolling240m_annual,rolling,1,1,240,,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,239,0.096778762033078,0.1275091055601002,0.7902070727851009,0.06011216705625129,0.7407293131922792,0.9636668091733774,-0.2285255083264729
rolling240m_annual,rolling,1,1,240,,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,239,0.0732539023089791,0.1555530284011637,0.5342459395609365,0.02261171219779563,0.024665827056334244,0.9999999999999999,-0.5074472551299963
rolling240m_annual,rolling,1,1,240,,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,239,0.0030274911783589875,0.003301310873982501,0.91743062811404,0.003001477075000789,0.001327166016481772,0.097700733901299,-0.0046549024301497655
rolling240m_annual,rolling,1,1,240,,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,239,0.030096923299295808,0.05050230235959916,0.613069707198922,0.024585225361419945,0.024899962124630005,0.7194793815835301,-0.1580906322813589
