refit_index,decision_date,train_window_start,train_window_end,epoch_in_outer,lr,train_total,train_pde,train_bc,train_bc_dx,val_total,val_pde,val_bc,val_bc_dx,val_grad_l2_mean,val_grad_l2_std,val_grad_l2_cv,val_grad_dir_cos_mean,outer_iter,global_epoch
11,2010-01-31,1990-02-28,2010-01-31,1,0.0005,0.7790732264380699,0.021276503812174573,0.06889008387979227,0.022965294609324165,0.1182466155892643,0.019759489633858502,0.0077466975319354205,0.00700671687868387,0.10122878809513114,0.027418063299577404,0.2708524278978671,0.84481469757951,1,1
11,2010-01-31,1990-02-28,2010-01-31,2,0.0005,0.12788149379279215,0.020448821545946922,0.008705926276184163,0.006791136495001201,0.21137419493245524,0.01928486603376099,0.01812197971928472,0.003623177235282346,0.08779316590644203,0.022055653435840154,0.25122289368310474,0.8361052867980064,1,2
11,2010-01-31,1990-02-28,2010-01-31,3,0.0005,0.2362424692777978,0.020074390759304537,0.020553967574498278,0.0035428009245034916,0.2631850118760649,0.018620163537642384,0.023511902066843077,0.003148609223330573,0.07383658666136583,0.01989857261146362,0.2694947483586829,0.6657909926791107,1,3
11,2010-01-31,1990-02-28,2010-01-31,4,0.0005,0.2866763262477891,0.01945548449924682,0.02579672145310996,0.0030845424058142173,0.17467764482623432,0.017883541567971378,0.014626317542030875,0.003510309279318071,0.06040609381803204,0.018834087519797746,0.31179117896188707,0.325788012630318,1,4
11,2010-01-31,1990-02-28,2010-01-31,5,0.0005,0.19035870630291848,0.01875350948945605,0.016139552877662895,0.003403222678944496,0.10074542704474375,0.017182678082908985,0.006695063688969918,0.005537370690711856,0.05542741162253502,0.019557412713549896,0.35284729681930843,0.029343655595606765,1,5
11,2010-01-31,1990-02-28,2010-01-31,6,0.0005,0.11018666031191848,0.01807819149513326,0.007605878789811104,0.0053498936395580616,0.1252540579018468,0.01655770865298544,0.008775448351791764,0.00698062191031457,0.06051168569271007,0.02058352498479069,0.34015784569545665,0.0905245472157813,1,6
11,2010-01-31,1990-02-28,2010-01-31,7,0.0005,0.13155759916531531,0.017462659868199452,0.009383179354867939,0.006754381916145493,0.14416472810804698,0.0161148945139638,0.011004297853122475,0.0060022850209528085,0.06387716730719603,0.02189102272868491,0.3427049649948054,0.18210960315870217,1,7
11,2010-01-31,1990-02-28,2010-01-31,8,0.0005,0.14827119454574159,0.01702949238139736,0.011382901524592755,0.005804228972805554,0.10380369591402273,0.015833824821000278,0.007690691177582228,0.0036876531057333916,0.06474331051173378,0.02389570222760924,0.3690837195326114,0.28124233419280203,1,8
11,2010-01-31,1990-02-28,2010-01-31,9,0.0005,0.1054951730521245,0.016766672700008846,0.007808926532447604,0.003546411675879872,0.0440582809504701,0.01570373004139153,0.0023460808379967913,0.001631247509703551,0.067062281840538,0.02702665078368685,0.4030082132448629,0.47212492817340423,1,9
11,2010-01-31,1990-02-28,2010-01-31,10,0.0005,0.04518005415905732,0.016663598416183943,0.002387755335038848,0.001546300797494966,0.03929933634483675,0.0156991710325419,0.001955063085524915,0.0013498448190152306,0.07560703517140958,0.027347274324731937,0.36170276881020197,0.7518558283726152,1,10
