refit_index,decision_date,train_window_start,train_window_end,epoch_in_outer,lr,train_total,train_pde,train_bc,train_bc_dx,val_total,val_pde,val_bc,val_bc_dx,val_grad_l2_mean,val_grad_l2_std,val_grad_l2_cv,val_grad_dir_cos_mean,outer_iter,global_epoch
10,2009-01-31,1989-02-28,2009-01-31,1,0.0005,0.712762376661395,0.016805022120055017,0.0626346142038999,0.023203737500780315,0.12691352947895945,0.013604625879914846,0.009356325403003943,0.006581883189668394,0.10242786651629054,0.02621055628719216,0.25589282411862696,0.9000926370557079,1,1
10,2009-01-31,1989-02-28,2009-01-31,2,0.0005,0.1318125024914825,0.013915206541946435,0.00987290760673818,0.006389406627384755,0.16279824758297026,0.011374119513685221,0.014525622335796393,0.002055968237107038,0.07821518471083044,0.02697340231306599,0.3448614494478019,0.8270289768149234,1,2
10,2009-01-31,1989-02-28,2009-01-31,3,0.0005,0.14882724724064972,0.011819583036467697,0.013026791425077847,0.002246583317801193,0.16769360470045333,0.01046673984674034,0.014964278734307626,0.0025280258368789053,0.06153633448869732,0.022478429004752262,0.36528709137840987,0.43322618948870256,1,3
10,2009-01-31,1989-02-28,2009-01-31,4,0.0005,0.1637361050345864,0.010932220558555205,0.014467118169002303,0.0027109009286694014,0.13045974712045383,0.010216440384025595,0.010525284625005099,0.004996820162125751,0.054059856268550546,0.019611229695533555,0.3627688027016386,0.09456981184829534,1,4
10,2009-01-31,1989-02-28,2009-01-31,5,0.0005,0.1362381735710982,0.010665125091587338,0.011041913673669955,0.005051303914270434,0.12585079264364754,0.010382224265031208,0.009460536661223661,0.006954400588793236,0.05514248581333967,0.02175926744653808,0.39460076438326747,0.052094249218142576,1,5
10,2009-01-31,1989-02-28,2009-01-31,6,0.0005,0.13340025336064706,0.010809809920363437,0.010205656096190644,0.006844627492792393,0.10987861273760496,0.010518066065182817,0.008243974461179127,0.005640267353543624,0.057491371031317906,0.021525080639090283,0.37440540864748695,0.15653324900283866,1,6
10,2009-01-31,1989-02-28,2009-01-31,7,0.0005,0.11564834138924843,0.010950270407676523,0.008830299876721636,0.005465024071451845,0.06090094684564538,0.010516895617557413,0.0041652539566619795,0.0029105038871560557,0.05915749607357928,0.02423728709242756,0.4097077850045203,0.30151984322000747,1,7
10,2009-01-31,1989-02-28,2009-01-31,8,0.0005,0.06471802032339351,0.010972675751307708,0.004544148422577367,0.002767953448770711,0.02613453328265447,0.010354811476192632,0.0012276453593638994,0.0011677560709409491,0.06569101570483228,0.02890766690711331,0.44005509972548257,0.6231666539722235,1,8
10,2009-01-31,1989-02-28,2009-01-31,9,0.0005,0.026557777614413698,0.01084938617792187,0.001234952078013113,0.0011196235521202327,0.06574306189371948,0.009924548755683044,0.005071299422028299,0.0017018396392511508,0.07784710287757284,0.028203525663376746,0.36229383314928904,0.8528494727526615,1,9
10,2009-01-31,1989-02-28,2009-01-31,10,0.0005,0.06003960074362221,0.010471687287769616,0.004425954470391819,0.0017694562506448013,0.10578732287065598,0.00969927544363828,0.008791776085051425,0.0027234288588344827,0.0848680887519761,0.026592579884360538,0.3133401489544113,0.8835236411097183,1,10
