refit_index,decision_date,train_window_start,train_window_end,epoch_in_outer,lr,train_total,train_pde,train_bc,train_bc_dx,val_total,val_pde,val_bc,val_bc_dx,val_grad_l2_mean,val_grad_l2_std,val_grad_l2_cv,val_grad_dir_cos_mean,outer_iter,global_epoch
2,2001-01-31,1981-02-28,2001-01-31,1,0.0005,0.7429753423783327,0.037722203616932085,0.06357647718703581,0.023162788963680868,0.1598930502482404,0.03215963871636396,0.011193251648092926,0.00526696501698239,0.09387785767336129,0.029625077362727084,0.3155704420762792,0.8517197980763329,1,1
2,2001-01-31,1981-02-28,2001-01-31,2,0.0005,0.16799814719770984,0.033456278976400175,0.01194788038154915,0.005021021468606061,0.06259037493021254,0.02823504937369472,0.003151167617386757,0.0009478831275500819,0.061929075456636395,0.031115864034809447,0.5024435340416744,0.45172172704064784,1,2
2,2001-01-31,1981-02-28,2001-01-31,3,0.0005,0.06094988493354045,0.02952934839493997,0.00284340865308165,0.0009954833359279945,0.12340197276438516,0.025970291107334023,0.008797630259658764,0.003151793020154501,0.054940565054878106,0.022370276265090045,0.40717229310570263,0.14560286316253732,1,3
2,2001-01-31,1981-02-28,2001-01-31,4,0.0005,0.13073359402966364,0.02725909383868655,0.009413021921808245,0.003114760324298216,0.10274914075850348,0.02520287856588434,0.006976686230225,0.002593133296789715,0.05487273948590744,0.023177737161138728,0.4223907345595632,0.18139152191679753,1,4
2,2001-01-31,1981-02-28,2001-01-31,5,0.0005,0.10786910197860279,0.02652071188769702,0.007361428612557737,0.0025780346551094705,0.05038353978791782,0.02536499542438401,0.0021996584704109517,0.0010073198864747658,0.057932466671524116,0.029270213141796633,0.5052471320185795,0.3606373502894378,1,5
2,2001-01-31,1981-02-28,2001-01-31,6,0.0005,0.05065284967388171,0.026724688489912805,0.0020819501245502962,0.0010362199794886453,0.042724398462831194,0.026059108181084777,0.0013770371267190552,0.0009649730048519557,0.06859919300294762,0.030943533313355052,0.4510772139979582,0.7224148815874091,1,6
2,2001-01-31,1981-02-28,2001-01-31,7,0.0005,0.044798907602582795,0.02746027632972668,0.001449311237823872,0.000948506298205799,0.060872421678283876,0.025789740761839486,0.002950315633357002,0.0018598415276247894,0.07109799986889154,0.029562260025003617,0.41579593889732547,0.691018602385673,1,7
2,2001-01-31,1981-02-28,2001-01-31,8,0.0005,0.06506158437304199,0.027199481399216588,0.0032623424172476346,0.001746226267116351,0.06506290550486118,0.02491472212494241,0.0033718631876404666,0.0021431838345047005,0.06855725571803417,0.028428829290061648,0.4146727954268241,0.6230710778484815,1,8
2,2001-01-31,1981-02-28,2001-01-31,9,0.0005,0.06891477621101634,0.026325201863998955,0.0036591504335436666,0.0019993566705269064,0.04369116448598449,0.023733232817865074,0.0015942615233356101,0.0013384388115877713,0.06186733971998161,0.028254800541282342,0.45669977426646924,0.5196323482068193,1,9
2,2001-01-31,1981-02-28,2001-01-31,10,0.0005,0.04631235471572325,0.025147711313455542,0.001743422641119715,0.001243472330356853,0.03039505987241698,0.022420413992602584,0.000619374609044678,0.0005936332631225389,0.05564082277818508,0.029354000430227557,0.5275622903652316,0.4236836616324467,1,10
