oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,strategy_display,strategy,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,cross_mode,months,ann_ret,ann_vol,sharpe,cer_ann,avg_turnover,avg_risky_weight,max_drawdown
rolling240m_annual,rolling,12,1,240,,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,239,0.059329591847995466,0.08297571133203407,0.7374648400141189,0.04397924800489361,0.27744582703141635,0.630804823066897,-0.14911542137093925
rolling240m_annual,rolling,12,1,240,,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,239,0.08290888483192549,0.1071201224191581,0.7989893357774303,0.056901033892341614,0.7400534832164484,0.9233741373510634,-0.22274079753309572
rolling240m_annual,rolling,12,1,240,,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,239,0.08364777615274122,0.11398590818386131,0.7635856434637033,0.0545560348851192,0.7229116949115393,0.9376883813379299,-0.2563053060268303
rolling240m_annual,rolling,12,1,240,,pipinn_regime_gated,pipinn_regime_gated,ppgdpo_regime_gated,method_candidate,False,PI-PINN value-gradient projection with regime-gated cross,,regime_gated,239,0.08334710587052352,0.10731921584089177,0.8014986436214097,0.05722267070922828,0.7363692077395002,0.9242120511934002,-0.22276472443606765
rolling240m_annual,rolling,12,1,240,,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,239,0.05952448202629368,0.10839228868037327,0.5891641767473172,0.03448863291270624,0.027324782616345154,1.0,-0.38382737606518536
rolling240m_annual,rolling,12,1,240,,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,239,0.009339396781785858,0.010115561238259671,0.9243768000236379,0.009094778679953168,0.0041523229576054055,0.305837818537421,-0.013640921346801727
rolling240m_annual,rolling,12,1,240,,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,239,0.017003477728279037,0.03114666265071731,0.5572194316911449,0.014930239175614535,0.018542471469262554,0.5394893960907468,-0.09821107532019857
