refit_index,decision_date,train_window_start,train_window_end,epoch_in_outer,lr,train_total,train_pde,train_bc,train_bc_dx,val_total,val_pde,val_bc,val_bc_dx,val_grad_l2_mean,val_grad_l2_std,val_grad_l2_cv,val_grad_dir_cos_mean,outer_iter,global_epoch
5,2004-01-31,1984-02-29,2004-01-31,1,0.0005,0.6903945652941024,0.022773661554281018,0.059631265374693154,0.023769416664296574,0.13206121969028167,0.019679348391283644,0.009459150064692654,0.005930123550690495,0.09680255940543223,0.028734080348290666,0.2968318216785329,0.8335817981683961,1,1
5,2004-01-31,1984-02-29,2004-01-31,2,0.0005,0.1424825222149087,0.0208546335138467,0.01041158536588186,0.005837345014081136,0.08742354124799565,0.018652552863051952,0.006374396199261756,0.0016756754641087095,0.0734141055686053,0.02736269231034436,0.3727170919770575,0.7637399284591663,1,2
5,2004-01-31,1984-02-29,2004-01-31,3,0.0005,0.09905700845915544,0.019920688807866627,0.0074343723858320875,0.0015975319309893116,0.12266400438176231,0.017814926107850047,0.00951882331246353,0.0032202817164256534,0.05980047764237807,0.021126493143520438,0.3532830108244148,0.3265512262494132,1,3
5,2004-01-31,1984-02-29,2004-01-31,4,0.0005,0.13490558439658162,0.019089273672423704,0.010651742133947619,0.0030996297948939,0.1410628247706451,0.017094128415097592,0.01076618237820598,0.0054356241911625745,0.05540418854007084,0.020823268523472997,0.37584285044748567,0.06605791067722958,1,4
5,2004-01-31,1984-02-29,2004-01-31,5,0.0005,0.15295420677573746,0.018372438464511393,0.011871390123302804,0.005289289026066003,0.12107219603127083,0.016484652576396593,0.008961338403061429,0.004991386474753312,0.05480792886500829,0.02033861617116026,0.3710889322266721,0.02905651942710319,1,5
5,2004-01-31,1984-02-29,2004-01-31,6,0.0005,0.1278574457500354,0.01777025029979566,0.009541013121487446,0.004892354745121758,0.06934627545705985,0.016094930222840764,0.0045333703555950665,0.0026392138927561408,0.056164149331385776,0.022244496125031498,0.3960621854649652,0.13731598209303797,1,6
5,2004-01-31,1984-02-29,2004-01-31,7,0.0005,0.07035917081265197,0.017393130017020086,0.0045145229263154375,0.002606937177492508,0.030999403414202778,0.01598755413431281,0.0011739267379698146,0.0010908606333972747,0.06457852371898021,0.028478590848789218,0.4409916605050456,0.48316625073087205,1,7
5,2004-01-31,1984-02-29,2004-01-31,8,0.0005,0.031440240880537394,0.01730461709749727,0.001090032360359781,0.0010784333931474388,0.05389985090324738,0.015990378142326546,0.0031627310535944403,0.0020940540749921433,0.08169325118474986,0.027453371026288736,0.3360543287492429,0.8026677791774327,1,8
5,2004-01-31,1984-02-29,2004-01-31,9,0.0005,0.061215507211067055,0.01732448494183282,0.0037789428378502896,0.0020338646302437793,0.08216967155539859,0.01575289397185168,0.005667615682338231,0.003246873586721535,0.08935491067422219,0.025943384461676582,0.29034088866052715,0.8466172592988683,1,9
5,2004-01-31,1984-02-29,2004-01-31,10,0.0005,0.09320005284501431,0.017089590758937387,0.006663290660225362,0.00315918516127444,0.07109979524407649,0.015292369578746743,0.0047226710853453995,0.0028602382706252494,0.0866908615260188,0.026420266618198154,0.3047641452438953,0.8326891599894121,1,10
5,2004-01-31,1984-02-29,2004-01-31,11,0.0005,0.08089396392980755,0.016625952831156168,0.005591823155042724,0.0027832598494080428,0.03989962723519194,0.01464081371535848,0.002042066448475891,0.0016127163450248522,0.07649252455220074,0.028061161265756706,0.3668484085625719,0.7544369418004284,1,11
5,2004-01-31,1984-02-29,2004-01-31,12,0.0005,0.04519726581113831,0.015968084004870146,0.0024518707161149435,0.0015701582150395763,0.026255722985744596,0.013851666761288827,0.0009600194399658599,0.0009346206082657231,0.06319280988610237,0.027960501174870984,0.44246332427380874,0.48316410691622474,1,12
5,2004-01-31,1984-02-29,2004-01-31,13,0.0005,0.027022101530657323,0.015168017780775981,0.000908839586942823,0.000921895960151038,0.0339774048082378,0.013205662728374685,0.0017219107900357945,0.0011842113931683882,0.05464570634619448,0.02452558492692324,0.44881082372211617,0.2011777240298309,1,13
5,2004-01-31,1984-02-29,2004-01-31,14,0.0005,0.034543819882923016,0.014502883739673938,0.0016547621326434621,0.0011644382722714858,0.04214169897120122,0.012857415985379853,0.0024940818141002616,0.0014478216149395838,0.05148057961241645,0.02323992349271441,0.4514308738606037,0.11069472724505304,1,14
5,2004-01-31,1984-02-29,2004-01-31,15,0.0005,0.04448628705308613,0.014129671819100194,0.0026128341235673127,0.001409424666104271,0.041133463099239154,0.012720294789443379,0.0024806703720752178,0.0012021548630145316,0.05122210458321049,0.02432199072895313,0.47483387205631306,0.1554519626432063,1,15
5,2004-01-31,1984-02-29,2004-01-31,16,0.0005,0.04423704642945931,0.013968389572250032,0.00267840678899696,0.0011615296557465605,0.029755199792453793,0.012672951454539247,0.0015174748461723219,0.0006358332920637763,0.05244110448527865,0.02674274954719668,0.5099577764374923,0.25590022027206866,1,16
5,2004-01-31,1984-02-29,2004-01-31,17,0.0005,0.032268913741440815,0.0139059571852439,0.001653790749946457,0.0006083496855774488,0.017773532643182672,0.012642437111343906,0.000415445268365717,0.0003255476160605324,0.05602277437749898,0.028411699572683146,0.5071455203930229,0.45386609865234095,1,17
5,2004-01-31,1984-02-29,2004-01-31,18,0.0005,0.019493845842466138,0.013872782590572749,0.0004689801068792463,0.0003104207277003089,0.026811818744671544,0.012527426068237256,0.00115686316550434,0.0009052536737969628,0.06215195396568232,0.02653446651822813,0.4269289120974447,0.5370501637486642,1,18
5,2004-01-31,1984-02-29,2004-01-31,19,0.0005,0.028345385611178962,0.013762516225219125,0.00119151523944711,0.0008892389971629129,0.03923842603567837,0.012440954955523493,0.0022588504349814412,0.0014029889101134876,0.06522886684893002,0.02589349102781406,0.39696367393319404,0.5741946095804311,1,19
5,2004-01-31,1984-02-29,2004-01-31,20,0.0005,0.04146215891628364,0.013665443284240516,0.0023656426408613903,0.0013800964078097395,0.03479647742223265,0.012342699473828449,0.0018742226392548665,0.0012371838519518448,0.06426761171016654,0.02579545016738569,0.40137557752016967,0.5912557452210014,1,20
5,2004-01-31,1984-02-29,2004-01-31,21,0.0005,0.037254709807076514,0.013545266230038735,0.0020066882675441964,0.0012141869671986045,0.021483779351948097,0.01221422982656926,0.0007347898499817149,0.0006405503418538965,0.05989986838829241,0.026149664499566204,0.43655628579178885,0.592162835871487,1,21
5,2004-01-31,1984-02-29,2004-01-31,22,0.0005,0.023503606081582543,0.013382386422205676,0.0008245617152027554,0.0006252008357831044,0.017218549399027956,0.011985564639327245,0.00045849194849998135,0.00021602175823363256,0.052643075596448326,0.02696297552135364,0.5121846454386891,0.5302683100836829,1,22
5,2004-01-31,1984-02-29,2004-01-31,23,0.0005,0.018570717140054475,0.013108215155973053,0.00048377363396002586,0.00020825521482705414,0.02101684121394573,0.011606087476577341,0.0008421405032975816,0.00032978290146419125,0.046549880024146964,0.02509772889519887,0.5391577452621167,0.23346492994471318,1,23
5,2004-01-31,1984-02-29,2004-01-31,24,0.0005,0.02224472609545192,0.012698724553396205,0.0008591199071074636,0.00031826749032702617,0.024606388756710416,0.011260779009611366,0.00115640252011047,0.0005938615153314498,0.04392724352541501,0.02242803009258581,0.5105722049014391,0.09453228216736931,1,24
5,2004-01-31,1984-02-29,2004-01-31,25,0.0005,0.025968525475287923,0.012340460043101985,0.0011898204612788073,0.0005766202731326216,0.02241767182600244,0.011095443004506048,0.0009707347014044315,0.0005382939358173581,0.043368782026917685,0.021727672048646778,0.5009979651760362,0.09534836527362815,1,25
5,2004-01-31,1984-02-29,2004-01-31,26,0.0005,0.023506762503089085,0.012166365463284624,0.0009767962560353009,0.000524144826483817,0.014706718512454768,0.011147313553601133,0.00029087289834764477,0.0002168919917923964,0.04430791034811014,0.023564195879056126,0.5318281806136459,0.21604279957591044,1,26
5,2004-01-31,1984-02-29,2004-01-31,27,0.0005,0.015510971870413766,0.012205065194387254,0.00026736022097639144,0.00021076815542086526,0.016397089402350514,0.011397435828101654,0.0004174612975234548,0.000275013533004771,0.050126497364440456,0.02411891760852732,0.4811610305027248,0.5529012202556798,1,27
5,2004-01-31,1984-02-29,2004-01-31,28,0.0005,0.01797894065526892,0.012431222237554926,0.0004735373832148365,0.0002707815285218766,0.021702697784654907,0.01138986507256778,0.0008744742414311056,0.0005226967659253578,0.052614946828541787,0.023030326168064885,0.43771451115212795,0.6037935713857117,1,28
5,2004-01-31,1984-02-29,2004-01-31,29,0.0005,0.023924460931198998,0.012407336673469892,0.0009971077094170502,0.0005153490545195341,0.017942924467554692,0.011149305036286594,0.000559137701605898,0.00040074747173637323,0.04946493503669849,0.022799526163320562,0.4609229888906636,0.5508677808041078,1,29
