refit_index,decision_date,train_window_start,train_window_end,epoch_in_outer,lr,train_total,train_pde,train_bc,train_bc_dx,val_total,val_pde,val_bc,val_bc_dx,val_grad_l2_mean,val_grad_l2_std,val_grad_l2_cv,val_grad_dir_cos_mean,outer_iter,global_epoch
12,2011-01-31,1991-02-28,2011-01-31,1,0.0005,0.7748241695703973,0.015900713571634126,0.06901939043392466,0.022909850553172177,0.11585926492747155,0.014748570528827871,0.008021891808550766,0.006963925437712007,0.10182189036662911,0.027677608596419337,0.2718237524852179,0.8471134844846954,1,1
12,2011-01-31,1991-02-28,2011-01-31,2,0.0005,0.12343189171424278,0.015104128433344874,0.008795403201334965,0.006791243755849423,0.21307862192877056,0.014465722084657602,0.01875522442495863,0.0036868851981755445,0.08891347931750755,0.022105158779573506,0.2486142562481707,0.8363294094969953,1,2
12,2011-01-31,1991-02-28,2011-01-31,3,0.0005,0.229943846261215,0.014871699625792267,0.020416759472281706,0.003634850637535221,0.2659272005764308,0.013993435418846317,0.024231966004297174,0.003204701704870932,0.07501894935319638,0.019819096366826466,0.264187865512864,0.6716921282024818,1,3
12,2011-01-31,1991-02-28,2011-01-31,4,0.0005,0.28139283820285316,0.01441035237747039,0.025748369819821815,0.0031662625423882033,0.17498753757268004,0.013393627965305153,0.015112257498618588,0.0034904448737296746,0.06121542937774395,0.019022814101999113,0.3107519457858002,0.34094169015210946,1,4
12,2011-01-31,1991-02-28,2011-01-31,5,0.0005,0.18560131125172843,0.013828227260948553,0.01615300332278676,0.0034143502543040817,0.09797463076390303,0.012786573911130264,0.006895340671576941,0.005411550045667788,0.05559342591076988,0.019492256904291537,0.3506216109968818,0.033102887861789346,1,5
12,2011-01-31,1991-02-28,2011-01-31,6,0.0005,0.10451400588395529,0.013240787377183212,0.007545397590214783,0.0052730808682080865,0.12188106203056173,0.01221545746586361,0.008907323946071697,0.006864121701327055,0.0603624511391372,0.020476593736849943,0.3392273343973966,0.08933076697864901,1,6
12,2011-01-31,1991-02-28,2011-01-31,7,0.0005,0.1257156795356537,0.012689876704947336,0.00929396402776724,0.006695387517677995,0.14163224450670772,0.01180471368432012,0.01120014968101992,0.005942011337396131,0.06380607374999175,0.02214795469832812,0.3471135747671264,0.18349088461828458,1,7
12,2011-01-31,1991-02-28,2011-01-31,8,0.0005,0.14375892725644196,0.012307127060700598,0.011407982622120732,0.005790657991511346,0.10122004759040909,0.011541944155283902,0.007864332739310932,0.003678258680671953,0.06484235907795656,0.024555325047937036,0.3786926481148351,0.2834298571802095,1,8
12,2011-01-31,1991-02-28,2011-01-31,9,0.0005,0.10208869118836174,0.012082523424602337,0.007931341657984498,0.0035642503946381405,0.040425802576813115,0.011427040046776714,0.002408354168074347,0.0016384069497643113,0.06745790223223004,0.027528404372208395,0.40808271608204794,0.4808989604377906,1,9
12,2011-01-31,1991-02-28,2011-01-31,10,0.0005,0.04149304906439813,0.012012576628604051,0.0024786838852771395,0.0015645445276742291,0.03456336952604132,0.011457958451728981,0.0019102231691508092,0.0013343931276014159,0.07617507654679172,0.02766340846999518,0.3631556325361468,0.7512240149413661,1,10
12,2011-01-31,1991-02-28,2011-01-31,11,0.0005,0.03861227849005994,0.01208773140157682,0.0022647875576189917,0.0012922238374310654,0.06232691555871815,0.011331725886023221,0.004514027429569982,0.0019516384589983692,0.08190351157566793,0.025980397427956787,0.3172073652391204,0.8154014438616488,1,11
12,2011-01-31,1991-02-28,2011-01-31,12,0.0005,0.06833802700725732,0.011992015185779137,0.005058834292996835,0.0019192229638366122,0.05914583641467851,0.011056537315519808,0.004233334559644768,0.00191865116757034,0.08158635272917697,0.025983628570429993,0.3184800813219541,0.8157943211355865,1,12
12,2011-01-31,1991-02-28,2011-01-31,13,0.0005,0.06484817079253424,0.011739580515104627,0.004744248105984808,0.0018887030725271787,0.03251821677870853,0.010639756302747858,0.0017884859546938251,0.0013312003096741416,0.07619542566515658,0.02737049518337047,0.3592144093326106,0.7668143806615942,1,13
12,2011-01-31,1991-02-28,2011-01-31,14,0.0005,0.036210763527076154,0.011338517103288318,0.0020977200030814335,0.0012983487976578338,0.023903024417223,0.010098524455371944,0.0010694613148808877,0.0010366289376807273,0.0680126126375955,0.02801330317145341,0.41188393848120586,0.5931469222980973,1,14
