oos_protocol,train_window_mode,refit_every,rebalance_every,rolling_train_months,fixed_train_end,decision_date,return_date,strategy,strategy_display,strategy_legacy_label,comparison_role,benchmark_primary,benchmark_note,benchmark_source,cross_mode,gross_return,net_return,turnover,risky_weight,weights_json,mu_l1,factor_var_json,factor_mu_json,mean_model_kind,hedge_signal_l2,costate_jxy_l2,costate_jx,costate_neg_jxx,costate_closed_form,train_objective,regime_probability,training_log_csv,training_window_start,training_window_end,refit_index
rolling240m_annual,rolling,1,1,240,,2006-02-28,2006-03-31,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,0.03078675946276266,0.03078675946276266,0.3258178758309696,1.0000000000000002,"{""asset_1"": 0.0, ""asset_2"": 0.058568591915719045, ""asset_3"": 0.06264103642968222, ""asset_4"": 0.09132929199323653, ""asset_5"": 0.08271362063908537, ""asset_6"": 0.0, ""asset_7"": 0.03249420485953748, ""asset_8"": 0.018617496251071734, ""asset_9"": 0.0398020354509923, ""asset_10"": 0.05876937755932736, ""asset_11"": 0.0, ""asset_12"": 0.023539631983721988, ""asset_13"": 0.0058368799060456574, ""asset_14"": 0.025366087755633857, ""asset_15"": 0.05117752904019658, ""asset_16"": 0.04408974603327969, ""asset_17"": 0.033049457207719894, ""asset_18"": 0.028107193397232878, ""asset_19"": 0.04883953955558449, ""asset_20"": 0.07345609342068743, ""asset_21"": 0.05069774570900422, ""asset_22"": 0.0387155250222834, ""asset_23"": 0.051464574767808344, ""asset_24"": 0.03388975155956286, ""asset_25"": 0.04683458954258678, ""UST2Y"": 0.0, ""UST5Y"": 0.0, ""UST10Y"": 0.0}",0.2886254712580328,"{""asset_1"": 0.008106960256782342, ""asset_2"": 0.00569872270147987, ""asset_3"": 0.0031826998711297237, ""asset_4"": 0.0028267245900421263, ""asset_5"": 0.0026823462935313485, ""asset_6"": 0.006035487110224643, ""asset_7"": 0.0038459425147872733, ""asset_8"": 0.0027330461699098772, ""asset_9"": 0.002705691832350543, ""asset_10"": 0.0033064284660931156, ""asset_11"": 0.00464739001334656, ""asset_12"": 0.0027705058878413793, ""asset_13"": 0.0021731690682873866, ""asset_14"": 0.0022067139508411206, ""asset_15"": 0.0028712828017939756, ""asset_16"": 0.00385148547381918, ""asset_17"": 0.002190459467410485, ""asset_18"": 0.0018565517862438783, ""asset_19"": 0.0021188649688636345, ""asset_20"": 0.0030161295194112616, ""asset_21"": 0.001888470468756821, ""asset_22"": 0.0017835070827952283, ""asset_23"": 0.0013535337752424367, ""asset_24"": 0.001821096909620326, ""asset_25"": 0.003174427599922302, ""UST2Y"": 3.2624217721635105e-05, ""UST5Y"": 0.00020772984573243607, ""UST10Y"": 0.000503437834704771}","{""PLS1"": 0.21385494470337968, ""PLS2"": -0.5138348624701805}",factor_apt,0.0,0.01896947201376501,1.0,5.0,True,-0.004390970069586289,0.0,training_logs/pipinn/refit_074_20060228.csv,1986-03-31,2006-02-28,74
rolling240m_annual,rolling,1,1,240,,2006-02-28,2006-03-31,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,0.04365451660196455,0.04365451660196455,0.7374999569318013,0.9997806000729408,"{""asset_1"": 8.781959406293758e-05, ""asset_2"": 0.0005577563547429847, ""asset_3"": 0.001161327027719851, ""asset_4"": 0.4473165864457618, ""asset_5"": 0.265847216758071, ""asset_6"": 0.0001227282621508198, ""asset_7"": 0.0003181786537721039, ""asset_8"": 0.0002614049487856582, ""asset_9"": 0.0004519485145354743, ""asset_10"": 0.0010567063638491198, ""asset_11"": 0.00014033813306035112, ""asset_12"": 0.0003098568026369653, ""asset_13"": 0.00022726650409382365, ""asset_14"": 0.0003457324838477326, ""asset_15"": 0.0010614100986123093, ""asset_16"": 0.0005881087541375266, ""asset_17"": 0.00046285246026899076, ""asset_18"": 0.00042463523983581286, ""asset_19"": 0.0013384142836280815, ""asset_20"": 0.25194930391432185, ""asset_21"": 0.0077274983259317965, ""asset_22"": 0.0007894654417675029, ""asset_23"": 0.011767274633233404, ""asset_24"": 0.0007201034921840431, ""asset_25"": 0.0043666810059504275, ""UST2Y"": 0.00016888951027975102, ""UST5Y"": 0.0001187044867313576, ""UST10Y"": 9.239157896748176e-05}",0.2886254712580328,"{""asset_1"": 0.008106960256782342, ""asset_2"": 0.00569872270147987, ""asset_3"": 0.0031826998711297237, ""asset_4"": 0.0028267245900421263, ""asset_5"": 0.0026823462935313485, ""asset_6"": 0.006035487110224643, ""asset_7"": 0.0038459425147872733, ""asset_8"": 0.0027330461699098772, ""asset_9"": 0.002705691832350543, ""asset_10"": 0.0033064284660931156, ""asset_11"": 0.00464739001334656, ""asset_12"": 0.0027705058878413793, ""asset_13"": 0.0021731690682873866, ""asset_14"": 0.0022067139508411206, ""asset_15"": 0.0028712828017939756, ""asset_16"": 0.00385148547381918, ""asset_17"": 0.002190459467410485, ""asset_18"": 0.0018565517862438783, ""asset_19"": 0.0021188649688636345, ""asset_20"": 0.0030161295194112616, ""asset_21"": 0.001888470468756821, ""asset_22"": 0.0017835070827952283, ""asset_23"": 0.0013535337752424367, ""asset_24"": 0.001821096909620326, ""asset_25"": 0.003174427599922302, ""UST2Y"": 3.2624217721635105e-05, ""UST5Y"": 0.00020772984573243607, ""UST10Y"": 0.000503437834704771}","{""PLS1"": 0.21385494470337968, ""PLS2"": -0.5138348624701805}",factor_apt,0.0013455767681869843,0.01896947201376501,1.0,5.0,True,-0.004390970069586289,0.0,training_logs/pipinn/refit_074_20060228.csv,1986-03-31,2006-02-28,74
rolling240m_annual,rolling,1,1,240,,2006-02-28,2006-03-31,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,0.043297765948634784,0.043297765948634784,0.7361430320147012,0.999770228628185,"{""asset_1"": 8.666208076916683e-05, ""asset_2"": 0.0005304129204779033, ""asset_3"": 0.0011118612633370197, ""asset_4"": 0.443883284188764, ""asset_5"": 0.26200483968219634, ""asset_6"": 0.00012053112148425786, ""asset_7"": 0.0003112384938555848, ""asset_8"": 0.0002604845265461764, ""asset_9"": 0.0004519370573981738, ""asset_10"": 0.0010327390977948295, ""asset_11"": 0.00013838979932125, ""asset_12"": 0.0003066925651659777, ""asset_13"": 0.00022787905119314917, ""asset_14"": 0.0003487906270144978, ""asset_15"": 0.0010587741242336218, ""asset_16"": 0.0005629952849007783, ""asset_17"": 0.0004605284343177034, ""asset_18"": 0.0004288076370514742, ""asset_19"": 0.0014181320822268262, ""asset_20"": 0.25071311996886364, ""asset_21"": 0.009209502273421603, ""asset_22"": 0.0007924309465932802, ""asset_23"": 0.018781222243476715, ""asset_24"": 0.0007461945912031724, ""asset_25"": 0.0043875747218608254, ""UST2Y"": 0.00017635023500893663, ""UST5Y"": 0.0001232503149908957, ""UST10Y"": 9.560329471709261e-05}",0.2886254712580328,"{""asset_1"": 0.008106960256782342, ""asset_2"": 0.00569872270147987, ""asset_3"": 0.0031826998711297237, ""asset_4"": 0.0028267245900421263, ""asset_5"": 0.0026823462935313485, ""asset_6"": 0.006035487110224643, ""asset_7"": 0.0038459425147872733, ""asset_8"": 0.0027330461699098772, ""asset_9"": 0.002705691832350543, ""asset_10"": 0.0033064284660931156, ""asset_11"": 0.00464739001334656, ""asset_12"": 0.0027705058878413793, ""asset_13"": 0.0021731690682873866, ""asset_14"": 0.0022067139508411206, ""asset_15"": 0.0028712828017939756, ""asset_16"": 0.00385148547381918, ""asset_17"": 0.002190459467410485, ""asset_18"": 0.0018565517862438783, ""asset_19"": 0.0021188649688636345, ""asset_20"": 0.0030161295194112616, ""asset_21"": 0.001888470468756821, ""asset_22"": 0.0017835070827952283, ""asset_23"": 0.0013535337752424367, ""asset_24"": 0.001821096909620326, ""asset_25"": 0.003174427599922302, ""UST2Y"": 3.2624217721635105e-05, ""UST5Y"": 0.00020772984573243607, ""UST10Y"": 0.000503437834704771}","{""PLS1"": 0.21385494470337968, ""PLS2"": -0.5138348624701805}",factor_apt,0.0,0.01896947201376501,1.0,5.0,True,-0.004390970069586289,0.0,training_logs/pipinn/refit_074_20060228.csv,1986-03-31,2006-02-28,74
rolling240m_annual,rolling,1,1,240,,2006-02-28,2006-03-31,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,0.025698126575104126,0.025698126575104126,0.0059420795209322586,0.9999999999999999,"{""asset_1"": 0.03571428571428571, ""asset_2"": 0.03571428571428571, ""asset_3"": 0.03571428571428571, ""asset_4"": 0.03571428571428571, ""asset_5"": 0.03571428571428571, ""asset_6"": 0.03571428571428571, ""asset_7"": 0.03571428571428571, ""asset_8"": 0.03571428571428571, ""asset_9"": 0.03571428571428571, ""asset_10"": 0.03571428571428571, ""asset_11"": 0.03571428571428571, ""asset_12"": 0.03571428571428571, ""asset_13"": 0.03571428571428571, ""asset_14"": 0.03571428571428571, ""asset_15"": 0.03571428571428571, ""asset_16"": 0.03571428571428571, ""asset_17"": 0.03571428571428571, ""asset_18"": 0.03571428571428571, ""asset_19"": 0.03571428571428571, ""asset_20"": 0.03571428571428571, ""asset_21"": 0.03571428571428571, ""asset_22"": 0.03571428571428571, ""asset_23"": 0.03571428571428571, ""asset_24"": 0.03571428571428571, ""asset_25"": 0.03571428571428571, ""UST2Y"": 0.03571428571428571, ""UST5Y"": 0.03571428571428571, ""UST10Y"": 0.03571428571428571}",0.2886254712580328,"{""asset_1"": 0.008106960256782342, ""asset_2"": 0.00569872270147987, ""asset_3"": 0.0031826998711297237, ""asset_4"": 0.0028267245900421263, ""asset_5"": 0.0026823462935313485, ""asset_6"": 0.006035487110224643, ""asset_7"": 0.0038459425147872733, ""asset_8"": 0.0027330461699098772, ""asset_9"": 0.002705691832350543, ""asset_10"": 0.0033064284660931156, ""asset_11"": 0.00464739001334656, ""asset_12"": 0.0027705058878413793, ""asset_13"": 0.0021731690682873866, ""asset_14"": 0.0022067139508411206, ""asset_15"": 0.0028712828017939756, ""asset_16"": 0.00385148547381918, ""asset_17"": 0.002190459467410485, ""asset_18"": 0.0018565517862438783, ""asset_19"": 0.0021188649688636345, ""asset_20"": 0.0030161295194112616, ""asset_21"": 0.001888470468756821, ""asset_22"": 0.0017835070827952283, ""asset_23"": 0.0013535337752424367, ""asset_24"": 0.001821096909620326, ""asset_25"": 0.003174427599922302, ""UST2Y"": 3.2624217721635105e-05, ""UST5Y"": 0.00020772984573243607, ""UST10Y"": 0.000503437834704771}","{""PLS1"": 0.21385494470337968, ""PLS2"": -0.5138348624701805}",factor_apt,0.0,0.01896947201376501,1.0,5.0,True,-0.004390970069586289,0.0,training_logs/pipinn/refit_074_20060228.csv,1986-03-31,2006-02-28,74
rolling240m_annual,rolling,1,1,240,,2006-02-28,2006-03-31,min_variance,min_variance,min_variance,external_benchmark,True,standard external benchmark,,benchmark,-0.0009275816654845306,-0.0009275816654845306,0.0011000660657688552,0.09235108890172847,"{""asset_1"": 0.0006550955670435384, ""asset_2"": 0.0003158933527066826, ""asset_3"": 0.0002277263880427851, ""asset_4"": 5.611943740297085e-05, ""asset_5"": 2.6160058643769918e-05, ""asset_6"": 0.00015242226311581932, ""asset_7"": 0.0, ""asset_8"": 0.0, ""asset_9"": 0.0, ""asset_10"": 0.0, ""asset_11"": 0.0, ""asset_12"": 0.0, ""asset_13"": 0.0, ""asset_14"": 0.0, ""asset_15"": 0.0, ""asset_16"": 0.0, ""asset_17"": 0.0, ""asset_18"": 0.0, ""asset_19"": 0.0, ""asset_20"": 0.0, ""asset_21"": 0.0, ""asset_22"": 0.0, ""asset_23"": 0.0010859937443800398, ""asset_24"": 0.00029425470368188184, ""asset_25"": 0.0, ""UST2Y"": 0.03352884832255948, ""UST5Y"": 0.03003036394862601, ""UST10Y"": 0.025978211115525493}",0.2886254712580328,"{""asset_1"": 0.008106960256782342, ""asset_2"": 0.00569872270147987, ""asset_3"": 0.0031826998711297237, ""asset_4"": 0.0028267245900421263, ""asset_5"": 0.0026823462935313485, ""asset_6"": 0.006035487110224643, ""asset_7"": 0.0038459425147872733, ""asset_8"": 0.0027330461699098772, ""asset_9"": 0.002705691832350543, ""asset_10"": 0.0033064284660931156, ""asset_11"": 0.00464739001334656, ""asset_12"": 0.0027705058878413793, ""asset_13"": 0.0021731690682873866, ""asset_14"": 0.0022067139508411206, ""asset_15"": 0.0028712828017939756, ""asset_16"": 0.00385148547381918, ""asset_17"": 0.002190459467410485, ""asset_18"": 0.0018565517862438783, ""asset_19"": 0.0021188649688636345, ""asset_20"": 0.0030161295194112616, ""asset_21"": 0.001888470468756821, ""asset_22"": 0.0017835070827952283, ""asset_23"": 0.0013535337752424367, ""asset_24"": 0.001821096909620326, ""asset_25"": 0.003174427599922302, ""UST2Y"": 3.2624217721635105e-05, ""UST5Y"": 0.00020772984573243607, ""UST10Y"": 0.000503437834704771}","{""PLS1"": 0.21385494470337968, ""PLS2"": -0.5138348624701805}",factor_apt,0.0,0.01896947201376501,1.0,5.0,True,-0.004390970069586289,0.0,training_logs/pipinn/refit_074_20060228.csv,1986-03-31,2006-02-28,74
rolling240m_annual,rolling,1,1,240,,2006-02-28,2006-03-31,risk_parity,risk_parity,risk_parity,external_benchmark,True,standard external benchmark,,benchmark,0.004740215423674463,0.004740215423674463,0.0073034184950305885,0.9324712919529147,"{""asset_1"": 0.009011865427688106, ""asset_2"": 0.010198645790319292, ""asset_3"": 0.012334332262603543, ""asset_4"": 0.013221137393606218, ""asset_5"": 0.013023983996421956, ""asset_6"": 0.009136851736976046, ""asset_7"": 0.010781737160718825, ""asset_8"": 0.012867697958255882, ""asset_9"": 0.013505137017655905, ""asset_10"": 0.011557449718163144, ""asset_11"": 0.009923144643523887, ""asset_12"": 0.011733202353465014, ""asset_13"": 0.013587487868057344, ""asset_14"": 0.013998960884951771, ""asset_15"": 0.012800981250659135, ""asset_16"": 0.010790043725702185, ""asset_17"": 0.01276500491789458, ""asset_18"": 0.013470760630367378, ""asset_19"": 0.014479327889327188, ""asset_20"": 0.013083787598395786, ""asset_21"": 0.01446897224664671, ""asset_22"": 0.014302574740978456, ""asset_23"": 0.01614648527911542, ""asset_24"": 0.016144785409423705, ""asset_25"": 0.01529453907582514, ""UST2Y"": 0.382803448778443, ""UST5Y"": 0.14717273871838932, ""UST10Y"": 0.08386620747933966}",0.2886254712580328,"{""asset_1"": 0.008106960256782342, ""asset_2"": 0.00569872270147987, ""asset_3"": 0.0031826998711297237, ""asset_4"": 0.0028267245900421263, ""asset_5"": 0.0026823462935313485, ""asset_6"": 0.006035487110224643, ""asset_7"": 0.0038459425147872733, ""asset_8"": 0.0027330461699098772, ""asset_9"": 0.002705691832350543, ""asset_10"": 0.0033064284660931156, ""asset_11"": 0.00464739001334656, ""asset_12"": 0.0027705058878413793, ""asset_13"": 0.0021731690682873866, ""asset_14"": 0.0022067139508411206, ""asset_15"": 0.0028712828017939756, ""asset_16"": 0.00385148547381918, ""asset_17"": 0.002190459467410485, ""asset_18"": 0.0018565517862438783, ""asset_19"": 0.0021188649688636345, ""asset_20"": 0.0030161295194112616, ""asset_21"": 0.001888470468756821, ""asset_22"": 0.0017835070827952283, ""asset_23"": 0.0013535337752424367, ""asset_24"": 0.001821096909620326, ""asset_25"": 0.003174427599922302, ""UST2Y"": 3.2624217721635105e-05, ""UST5Y"": 0.00020772984573243607, ""UST10Y"": 0.000503437834704771}","{""PLS1"": 0.21385494470337968, ""PLS2"": -0.5138348624701805}",factor_apt,0.0,0.01896947201376501,1.0,5.0,True,-0.004390970069586289,0.0,training_logs/pipinn/refit_074_20060228.csv,1986-03-31,2006-02-28,74
rolling240m_annual,rolling,1,1,240,,2006-03-31,2006-04-30,myopic,myopic,predictive_static,reference_only,False,reference-only myopic benchmark,,reference,0.0074660497458652626,0.0074660497458652626,0.1585008283595825,1.0,"{""asset_1"": 0.0, ""asset_2"": 0.08136464346917283, ""asset_3"": 0.07738503169133747, ""asset_4"": 0.09839411570154433, ""asset_5"": 0.09267779838463633, ""asset_6"": 0.0, ""asset_7"": 0.04321647624329912, ""asset_8"": 0.016948535267215677, ""asset_9"": 0.038823610398451704, ""asset_10"": 0.06592175579145042, ""asset_11"": 0.0, ""asset_12"": 0.02552935299680582, ""asset_13"": 0.0, ""asset_14"": 0.014715231992257296, ""asset_15"": 0.04488507452889328, ""asset_16"": 0.05398908518488096, ""asset_17"": 0.028708310160745522, ""asset_18"": 0.019774902854986533, ""asset_19"": 0.039383361242859266, ""asset_20"": 0.0743830972246512, ""asset_21"": 0.046756882804513004, ""asset_22"": 0.03449825262061007, ""asset_23"": 0.04233620956715673, ""asset_24"": 0.021124749050464613, ""asset_25"": 0.03918352282406785, ""UST2Y"": 0.0, ""UST5Y"": 0.0, ""UST10Y"": 0.0}",0.38401250845557017,"{""asset_1"": 0.007895013280608997, ""asset_2"": 0.0055591093287080525, ""asset_3"": 0.0031211464653544316, ""asset_4"": 0.0027808987435039246, ""asset_5"": 0.00267665080938049, ""asset_6"": 0.005872390436177291, ""asset_7"": 0.003770803505593845, ""asset_8"": 0.002764702461436557, ""asset_9"": 0.002650293037644839, ""asset_10"": 0.003240902497435184, ""asset_11"": 0.004559069882525371, ""asset_12"": 0.002722145103308712, ""asset_13"": 0.0021243291551654776, ""asset_14"": 0.0021470527054118435, ""asset_15"": 0.002788559723121611, ""asset_16"": 0.0037510161136840555, ""asset_17"": 0.0021336692163108047, ""asset_18"": 0.0018172683930335158, ""asset_19"": 0.002061995901934623, ""asset_20"": 0.002933044526052969, ""asset_21"": 0.0018374837688497632, ""asset_22"": 0.0017369821165915602, ""asset_23"": 0.001314948485348079, ""asset_24"": 0.0017738831499441953, ""asset_25"": 0.003081922597950042, ""UST2Y"": 3.191695677965081e-05, ""UST5Y"": 0.0002038832023287574, ""UST10Y"": 0.0005005884771707224}","{""PLS1"": 0.31998754727731393, ""PLS2"": -0.7975957119632705}",factor_apt,0.0,0.019959709741808176,1.0,5.0,True,-0.004048099731015302,0.0,training_logs/pipinn/refit_075_20060331.csv,1986-04-30,2006-03-31,75
rolling240m_annual,rolling,1,1,240,,2006-03-31,2006-04-30,pipinn,pipinn,ppgdpo,method_candidate,False,PI-PINN value-gradient projection with estimated cross,,estimated,0.012609520860418815,0.012609520860418815,0.1564692922691166,0.9998822272704863,"{""asset_1"": 0.00011218544872776646, ""asset_2"": 0.005505877345206568, ""asset_3"": 0.006355786266831098, ""asset_4"": 0.45404528690279977, ""asset_5"": 0.3340589622833638, ""asset_6"": 0.00014231482236643712, ""asset_7"": 0.00038732454483653947, ""asset_8"": 0.00022334161552516548, ""asset_9"": 0.0003598205045432465, ""asset_10"": 0.001297300726716084, ""asset_11"": 0.00014522211620851094, ""asset_12"": 0.0002847412849626998, ""asset_13"": 0.00018127020932898812, ""asset_14"": 0.0002326285893727495, ""asset_15"": 0.000532527055281713, ""asset_16"": 0.0008459487068462346, ""asset_17"": 0.0003315693468737337, ""asset_18"": 0.0002758151638389399, ""asset_19"": 0.00048611655639930107, ""asset_20"": 0.19072866812813125, ""asset_21"": 0.0009658149183868985, ""asset_22"": 0.00045329370191491894, ""asset_23"": 0.0006575665809748619, ""asset_24"": 0.0003264614884302398, ""asset_25"": 0.0007297961438453316, ""UST2Y"": 9.225974551102975e-05, ""UST5Y"": 6.855059265060458e-05, ""UST10Y"": 5.577648061169936e-05}",0.38401250845557017,"{""asset_1"": 0.007895013280608997, ""asset_2"": 0.0055591093287080525, ""asset_3"": 0.0031211464653544316, ""asset_4"": 0.0027808987435039246, ""asset_5"": 0.00267665080938049, ""asset_6"": 0.005872390436177291, ""asset_7"": 0.003770803505593845, ""asset_8"": 0.002764702461436557, ""asset_9"": 0.002650293037644839, ""asset_10"": 0.003240902497435184, ""asset_11"": 0.004559069882525371, ""asset_12"": 0.002722145103308712, ""asset_13"": 0.0021243291551654776, ""asset_14"": 0.0021470527054118435, ""asset_15"": 0.002788559723121611, ""asset_16"": 0.0037510161136840555, ""asset_17"": 0.0021336692163108047, ""asset_18"": 0.0018172683930335158, ""asset_19"": 0.002061995901934623, ""asset_20"": 0.002933044526052969, ""asset_21"": 0.0018374837688497632, ""asset_22"": 0.0017369821165915602, ""asset_23"": 0.001314948485348079, ""asset_24"": 0.0017738831499441953, ""asset_25"": 0.003081922597950042, ""UST2Y"": 3.191695677965081e-05, ""UST5Y"": 0.0002038832023287574, ""UST10Y"": 0.0005005884771707224}","{""PLS1"": 0.31998754727731393, ""PLS2"": -0.7975957119632705}",factor_apt,0.0014195980183371185,0.019959709741808176,1.0,5.0,True,-0.004048099731015302,0.0,training_logs/pipinn/refit_075_20060331.csv,1986-04-30,2006-03-31,75
rolling240m_annual,rolling,1,1,240,,2006-03-31,2006-04-30,pipinn_zero,pipinn_zero,ppgdpo_zero,method_candidate,False,PI-PINN value-gradient projection with zero cross,,zero,0.012751930003383042,0.012751930003383042,0.1637627887818333,0.9998785439922819,"{""asset_1"": 0.00011019982107676587, ""asset_2"": 0.003778912450190923, ""asset_3"": 0.005439156444794707, ""asset_4"": 0.4538520631694589, ""asset_5"": 0.33336535808261925, ""asset_6"": 0.00013939300820964832, ""asset_7"": 0.000377923549566867, ""asset_8"": 0.00022330502381204866, ""asset_9"": 0.000361627073696079, ""asset_10"": 0.0012742693590238926, ""asset_11"": 0.00014335266965078027, ""asset_12"": 0.0002834396673471936, ""asset_13"": 0.00018241423522197514, ""asset_14"": 0.00023520767310483887, ""asset_15"": 0.0005368460537881446, ""asset_16"": 0.0008058853831433074, ""asset_17"": 0.00033295687969801623, ""asset_18"": 0.0002796843377313725, ""asset_19"": 0.00050304225968478, ""asset_20"": 0.1941594664107489, ""asset_21"": 0.0010283463220184285, ""asset_22"": 0.0004611268011406442, ""asset_23"": 0.0006958640675056042, ""asset_24"": 0.00033589162999020833, ""asset_25"": 0.0007504007100795595, ""UST2Y"": 9.493685786690294e-05, ""UST5Y"": 7.033689206855554e-05, ""UST10Y"": 5.713715904350202e-05}",0.38401250845557017,"{""asset_1"": 0.007895013280608997, ""asset_2"": 0.0055591093287080525, ""asset_3"": 0.0031211464653544316, ""asset_4"": 0.0027808987435039246, ""asset_5"": 0.00267665080938049, ""asset_6"": 0.005872390436177291, ""asset_7"": 0.003770803505593845, ""asset_8"": 0.002764702461436557, ""asset_9"": 0.002650293037644839, ""asset_10"": 0.003240902497435184, ""asset_11"": 0.004559069882525371, ""asset_12"": 0.002722145103308712, ""asset_13"": 0.0021243291551654776, ""asset_14"": 0.0021470527054118435, ""asset_15"": 0.002788559723121611, ""asset_16"": 0.0037510161136840555, ""asset_17"": 0.0021336692163108047, ""asset_18"": 0.0018172683930335158, ""asset_19"": 0.002061995901934623, ""asset_20"": 0.002933044526052969, ""asset_21"": 0.0018374837688497632, ""asset_22"": 0.0017369821165915602, ""asset_23"": 0.001314948485348079, ""asset_24"": 0.0017738831499441953, ""asset_25"": 0.003081922597950042, ""UST2Y"": 3.191695677965081e-05, ""UST5Y"": 0.0002038832023287574, ""UST10Y"": 0.0005005884771707224}","{""PLS1"": 0.31998754727731393, ""PLS2"": -0.7975957119632705}",factor_apt,0.0,0.019959709741808176,1.0,5.0,True,-0.004048099731015302,0.0,training_logs/pipinn/refit_075_20060331.csv,1986-04-30,2006-03-31,75
rolling240m_annual,rolling,1,1,240,,2006-03-31,2006-04-30,equal_weight,equal_weight,equal_weight,external_benchmark,True,standard external benchmark,,benchmark,0.005332516192615692,0.005332516192615692,0.01672568838381676,0.9999999999999999,"{""asset_1"": 0.03571428571428571, ""asset_2"": 0.03571428571428571, ""asset_3"": 0.03571428571428571, ""asset_4"": 0.03571428571428571, ""asset_5"": 0.03571428571428571, ""asset_6"": 0.03571428571428571, ""asset_7"": 0.03571428571428571, ""asset_8"": 0.03571428571428571, ""asset_9"": 0.03571428571428571, ""asset_10"": 0.03571428571428571, ""asset_11"": 0.03571428571428571, ""asset_12"": 0.03571428571428571, ""asset_13"": 0.03571428571428571, ""asset_14"": 0.03571428571428571, ""asset_15"": 0.03571428571428571, ""asset_16"": 0.03571428571428571, ""asset_17"": 0.03571428571428571, ""asset_18"": 0.03571428571428571, ""asset_19"": 0.03571428571428571, ""asset_20"": 0.03571428571428571, ""asset_21"": 0.03571428571428571, ""asset_22"": 0.03571428571428571, ""asset_23"": 0.03571428571428571, ""asset_24"": 0.03571428571428571, ""asset_25"": 0.03571428571428571, ""UST2Y"": 0.03571428571428571, ""UST5Y"": 0.03571428571428571, ""UST10Y"": 0.03571428571428571}",0.38401250845557017,"{""asset_1"": 0.007895013280608997, ""asset_2"": 0.0055591093287080525, ""asset_3"": 0.0031211464653544316, ""asset_4"": 0.0027808987435039246, ""asset_5"": 0.00267665080938049, ""asset_6"": 0.005872390436177291, ""asset_7"": 0.003770803505593845, ""asset_8"": 0.002764702461436557, ""asset_9"": 0.002650293037644839, ""asset_10"": 0.003240902497435184, ""asset_11"": 0.004559069882525371, ""asset_12"": 0.002722145103308712, ""asset_13"": 0.0021243291551654776, ""asset_14"": 0.0021470527054118435, ""asset_15"": 0.002788559723121611, ""asset_16"": 0.0037510161136840555, ""asset_17"": 0.0021336692163108047, ""asset_18"": 0.0018172683930335158, ""asset_19"": 0.002061995901934623, ""asset_20"": 0.002933044526052969, ""asset_21"": 0.0018374837688497632, ""asset_22"": 0.0017369821165915602, ""asset_23"": 0.001314948485348079, ""asset_24"": 0.0017738831499441953, ""asset_25"": 0.003081922597950042, ""UST2Y"": 3.191695677965081e-05, ""UST5Y"": 0.0002038832023287574, ""UST10Y"": 0.0005005884771707224}","{""PLS1"": 0.31998754727731393, ""PLS2"": -0.7975957119632705}",factor_apt,0.0,0.019959709741808176,1.0,5.0,True,-0.004048099731015302,0.0,training_logs/pipinn/refit_075_20060331.csv,1986-04-30,2006-03-31,75
