rank,strategy,sample,return_date,net_return,gross_return,turnover,risky_weight,wealth
5,myopic,IS,1980-02-29,-0.0004386208594185,-0.0004386208594185,0.0083486402112471,0.0083486402112471,0.9995613791405815
5,myopic,IS,1980-03-31,0.0,0.0,0.0079134903737773,0.0,0.9995613791405815
5,myopic,IS,1980-04-30,0.0,0.0,0.0,0.0,0.9995613791405815
5,myopic,IS,1980-05-31,0.0620894474788607,0.0620894474788607,0.9999999999999998,0.9999999999999998,1.0616235928926283
5,myopic,IS,1980-06-30,0.0384840852473411,0.0384840852473411,0.9483483148781404,1.0,1.102479205742097
5,myopic,IS,1980-07-31,0.0904692439219369,0.0904692439219369,0.1336132674832371,1.0,1.202219665925242
5,myopic,IS,1980-08-31,0.0614573255869648,0.0614573255869648,0.4020522108028983,0.9999999999999996,1.2761048713610617
5,myopic,IS,1980-09-30,0.0204309683012212,0.0204309683012212,0.7582503752488955,0.6935585490706261,1.3021769295368735
5,myopic,IS,1980-10-31,0.0011472787529129,0.0011472787529129,0.6440038005272662,0.055690289079278,1.3036708894606646
5,myopic,IS,1980-11-30,0.0,0.0,0.0567724340248831,0.0,1.3036708894606646
5,myopic,IS,1980-12-31,0.0,0.0,0.0,0.0,1.3036708894606646
5,myopic,IS,1981-01-31,-0.0025510151164492,-0.0025510151164492,0.2814283585710593,0.2814283585710593,1.3003452053147757
5,myopic,IS,1981-02-28,0.0020794925853427,0.0020794925853427,0.1789412643606361,0.3664928689673015,1.3030492635276136
5,myopic,IS,1981-03-31,0.0,0.0,0.3678075085657483,0.0,1.3030492635276136
5,myopic,IS,1981-04-30,0.0229036580253082,0.0229036580253082,1.0,1.0,1.3328938582495797
5,myopic,IS,1981-05-31,0.0,0.0,1.0,0.0,1.3328938582495797
5,myopic,IS,1981-06-30,-0.0216260258680742,-0.0216260258680742,1.0,1.0,1.3040686611916772
5,myopic,IS,1981-07-31,-0.0173034369476371,-0.0173034369476371,0.5155984794086059,0.4844015205913939,1.2815037913373575
5,myopic,IS,1981-08-31,0.0,0.0,0.4753228017740279,0.0,1.2815037913373575
5,myopic,IS,1981-09-30,0.0,0.0,0.0,0.0,1.2815037913373575
5,myopic,IS,1981-10-31,0.0,0.0,0.0,0.0,1.2815037913373575
5,myopic,IS,1981-11-30,0.0264157846844188,0.0264157846844188,0.5602115000093049,0.5602115000093049,1.3153557195615915
5,myopic,IS,1981-12-31,-0.0241153884883909,-0.0241153884883909,0.9349758262249138,1.0,1.2836354053839367
5,myopic,IS,1982-01-31,-0.0143932769516538,-0.0143932769516538,0.7544598921591589,0.7332618530538507,1.2651596854892972
5,myopic,IS,1982-02-28,0.0007160110395043,0.0007160110395043,0.6117992279426758,0.1175673229254383,1.2660655537908434
5,myopic,IS,1982-03-31,-0.0007857507617618,-0.0007857507617618,0.1542033097039445,0.2724020120931215,1.2650707418175118
5,myopic,IS,1982-04-30,0.0030657936459187,0.0030657936459187,0.0591769091673602,0.2126529426771558,1.2689491876594134
5,myopic,IS,1982-05-31,-0.0267967246280977,-0.0267967246280977,0.8660913066066788,0.9999999999999996,1.234945505710656
5,myopic,IS,1982-06-30,-0.0181863128635339,-0.0181863128635339,0.5313987185952987,0.7464978665009007,1.212486400374387
5,myopic,IS,1982-07-31,0.0018362484174209,0.0018362484174209,0.6843809025420232,0.057421297997208,1.2147128266082186
5,myopic,IS,1982-08-31,0.0622030798215256,0.0622030798215256,0.9408510657223303,0.9999999999999998,1.2902717055219606
5,myopic,IS,1982-09-30,0.0335076931737317,0.0335076931737317,1.7029091008548864,1.0000000000000002,1.3335057339413379
5,myopic,IS,1982-10-31,0.124901029046934,0.124901029046934,0.2864178544856874,1.0,1.500061972350598
5,myopic,IS,1982-11-30,0.0927313318540357,0.0927313318540357,0.7038090177993671,1.0000000000000002,1.6391647169102606
5,myopic,IS,1982-12-31,0.0131340081918916,0.0131340081918916,0.1077681937013132,1.0000000000000002,1.6606935197300197
5,myopic,IS,1983-01-31,0.0870140799454648,0.0870140799454648,0.2167592041537254,1.0,1.8051972384207229
5,myopic,IS,1983-02-28,0.0508028166729498,0.0508028166729498,0.1072177583301754,1.0,1.896906342782726
5,myopic,IS,1983-03-31,0.0406378559698813,0.0406378559698813,0.0365882121741252,1.0000000000000002,1.9739925495290844
5,myopic,IS,1983-04-30,0.0735022481147075,0.0735022481147075,0.2059078841264833,1.0,2.119085439681155
5,myopic,IS,1983-05-31,0.0833590575324315,0.0833590575324315,0.2668155783404821,0.9999999999999998,2.2957304047636744
5,myopic,IS,1983-06-30,0.0404229732017503,0.0404229732017503,0.1918260437489158,0.9999999999999996,2.3885306533938797
5,myopic,IS,1983-07-31,-0.0327593327342954,-0.0327593327342954,0.1122036300706999,1.0,2.3102839829732855
5,myopic,IS,1983-08-31,-0.0301916814316448,-0.0301916814316448,0.4568285983260529,1.0,2.2405326249427246
5,myopic,IS,1983-09-30,0.0113223946186629,0.0113223946186629,0.3401209838961085,0.7255145533791372,2.265900819478315
5,myopic,IS,1983-10-31,-0.0458264846318282,-0.0458264846318282,0.2872381172755099,0.9999999999999998,2.162062550397245
5,myopic,IS,1983-11-30,0.0086471911666251,0.0086471911666251,0.7799651829231895,0.2537040285555797,2.1807583185847306
5,myopic,IS,1983-12-31,-0.0126015070910319,-0.0126015070910319,0.772915031504409,1.0,2.1532774771692584
5,myopic,IS,1984-01-31,0.0004506834756823,0.0004506834756823,0.5633362401919253,0.4431298348174334,2.1542479237467775
5,myopic,IS,1984-02-29,-0.0143479694673596,-0.0143479694673596,0.2337267219860918,0.3769666440414685,2.123338840311736
5,myopic,IS,1984-03-31,-0.0004406032533707,-0.0004406032533707,0.3351325203023407,0.0327647328267903,2.1224032903106864
5,myopic,IS,1984-04-30,0.0,0.0,0.032338377967961,0.0,2.1224032903106864
5,myopic,IS,1984-05-31,0.0,0.0,0.0,0.0,2.1224032903106864
5,myopic,IS,1984-06-30,0.0,0.0,0.0,0.0,2.1224032903106864
5,myopic,IS,1984-07-31,0.0,0.0,0.0,0.0,2.1224032903106864
5,myopic,IS,1984-08-31,0.0004509686203582,0.0004509686203582,0.1138577946093981,0.1138577946093981,2.1233604275943616
5,myopic,IS,1984-09-30,0.0035107256881263,0.0035107256881263,1.1142572368013102,1.0,2.1308149635926683
5,myopic,IS,1984-10-31,-0.0134071007167789,-0.0134071007167789,0.1785454051013491,1.0,2.102246912766962
5,myopic,IS,1984-11-30,-0.0060722654665499,-0.0060722654665499,0.2215239279728794,1.0000000000000002,2.0894815114364063
5,myopic,IS,1984-12-31,0.0113607584803165,0.0113607584803165,0.2702852936174405,1.0000000000000002,2.113219606236922
5,myopic,IS,1985-01-31,0.081505464608329,0.081505464608329,0.2226676252055119,1.0,2.2854585520626927
5,myopic,IS,1985-02-28,0.0244164849986271,0.0244164849986271,0.8978769463989059,1.0000000000000002,2.3412614165141155
5,myopic,IS,1985-03-31,-0.0142277625651279,-0.0142277625651279,0.2557491848641834,1.0,2.3079505049770574
5,myopic,IS,1985-04-30,-0.0059946146305643,-0.0059946146305643,0.3280609189455054,1.0000000000000004,2.2941152311133037
5,myopic,IS,1985-05-31,0.0312415045112735,0.0312415045112735,0.2262817019559492,1.0,2.365786842455511
5,myopic,IS,1985-06-30,0.0146085793158573,0.0146085793158573,0.4600548131657107,1.0,2.400347627187934
5,myopic,IS,1985-07-31,0.0123887122172382,0.0123887122172382,0.1305387760045537,1.0,2.4300848431624957
5,myopic,IS,1985-08-31,-0.0071348949080043,-0.0071348949080043,0.1586115114794186,1.0,2.4127464431889973
5,myopic,IS,1985-09-30,-0.0503824267211842,-0.0503824267211842,0.1849214392377904,1.0000000000000002,2.29118642231823
5,myopic,IS,1985-10-31,0.0179130639373539,0.0179130639373539,0.883719174401677,0.6873996375746113,2.3322285911936134
5,myopic,IS,1985-11-30,0.0526012997693744,0.0526012997693744,0.7079051965359043,1.0,2.454906846449694
5,myopic,IS,1985-12-31,0.0324591581695648,0.0324591581695648,0.580162020229119,1.0,2.5345910560701523
5,myopic,IS,1986-01-31,0.0175199992427296,0.0175199992427296,0.1345291704621177,1.0,2.5789970894531304
5,myopic,IS,1986-02-28,0.063374759960623,0.063374759960623,0.1851668850975377,1.0,2.742440410936368
5,myopic,IS,1986-03-31,0.0467329019582314,0.0467329019582314,0.4318615980157665,1.0,2.870602609786949
5,myopic,IS,1986-04-30,0.0092740484606719,0.0092740484606719,0.3029796591614295,1.0,2.897224717501444
5,myopic,IS,1986-05-31,0.0339097343011808,0.0339097343011808,0.5468606090128756,1.0,2.9954688378827314
5,myopic,IS,1986-06-30,0.0036146467787494,0.0036146467787494,0.203516507808633,1.0,3.0062963996684284
5,myopic,IS,1986-07-31,-0.0837556356906331,-0.0837556356906331,0.2222208399769699,1.0,2.754502133639738
5,myopic,IS,1986-08-31,0.0489444669409145,0.0489444669409145,1.015659669673611,0.9722853767942776,2.8893197722583466
5,myopic,IS,1986-09-30,-0.0554813175044425,-0.0554813175044425,0.6880251805422188,1.0,2.7290165046018178
5,myopic,IS,1986-10-31,0.0058652912811394,0.0058652912811394,1.1327665648926917,0.3698078474496274,2.7450229813123443
5,myopic,IS,1986-11-30,-0.0008672079886417,-0.0008672079886417,0.8807199799142026,1.0,2.742642475453945
5,myopic,IS,1986-12-31,-0.0231180909630978,-0.0231180909630978,0.0867962365719809,0.9144615215769768,2.679237817227145
5,myopic,IS,1987-01-31,0.0031736155210477,0.0031736155210477,0.7946162564238344,0.1294391334123855,2.6877406879484753
5,myopic,IS,1987-02-28,0.0667127002937542,0.0667127002937542,1.0844330907042128,1.0000000000000002,2.8670471269309106
5,myopic,IS,1987-03-31,0.0209782305647923,0.0209782305647923,0.1946741324375862,1.0,2.9271927025997924
5,myopic,IS,1987-04-30,-0.0294583178608654,-0.0294583178608654,0.1089455322055334,0.9999999999999998,2.840962529526602
5,myopic,IS,1987-05-31,0.0008886967833207,0.0008886967833207,0.6058694215234426,0.4505388271017762,2.8434872837881264
5,myopic,IS,1987-06-30,0.0041606018593416,0.0041606018593416,0.3099355856127473,0.1410911122967256,2.8553179022680695
5,myopic,IS,1987-07-31,0.0334944309655367,0.0334944309655367,0.8437407421800951,0.9883906257615798,2.9509551506302483
5,myopic,IS,1987-08-31,0.02056821991283,0.02056821991283,0.2028793650534653,0.9999999999999998,3.01165104512131
5,myopic,IS,1987-09-30,-0.0201994381748686,-0.0201994381748686,0.1451188207490567,1.0,2.9508173860311038
5,myopic,IS,1987-10-31,0.0,0.0,1.0,0.0,2.9508173860311038
5,myopic,IS,1987-11-30,-0.0011809075887045,-0.0011809075887045,0.8461595907928547,0.8461595907928547,2.9473327433870584
5,myopic,IS,1987-12-31,0.0098563410644721,0.0098563410644721,0.1540222953044998,0.9999999999999998,2.9763826601363674
5,myopic,IS,1988-01-31,0.0104383958198157,0.0104383958198157,0.6411190714116973,0.3588809285883025,3.007451320454107
5,myopic,IS,1988-02-29,0.0437537850395814,0.0437537850395814,0.7150158351805282,0.9999999999999998,3.1390386990462615
5,myopic,IS,1988-03-31,0.027261051239668,0.027261051239668,0.8062979034341413,1.0000000000000002,3.2246121938642625
5,myopic,IS,1988-04-30,0.0140766053016441,0.0140766053016441,0.0619554148022133,1.0000000000000002,3.270003786968158
5,myopic,IS,1988-05-31,-0.0089318814601134,-0.0089318814601134,0.127632941674901,0.9999999999999998,3.2407965007688366
5,myopic,IS,1988-06-30,0.0301184161028185,0.0301184161028185,0.4635411251718154,0.5384387880608945,3.338404158283551
5,myopic,IS,1988-07-31,-0.0108647795311195,-0.0108647795311195,0.555040072462984,0.9999999999999998,3.3021331331180273
5,myopic,IS,1988-08-31,-0.0221620157483996,-0.0221620157483996,0.3475526870599315,1.0,3.2289512066185533
5,myopic,IS,1988-09-30,0.0053697986087635,0.0053697986087635,0.7768189859935402,0.22318101400646,3.246290024315619
5,myopic,IS,1988-10-31,0.0007423397805637,0.0007423397805637,0.7037602333085855,0.9310903290917426,3.2486998745399154
5,myopic,IS,1988-11-30,-0.0236931770985966,-0.0236931770985966,0.1122911868401745,0.8428009773655322,3.1717278530722526
5,myopic,IS,1988-12-31,0.0,0.0,0.8389860452195742,0.0,3.1717278530722526
5,myopic,IS,1989-01-31,0.0062013524427961,0.0062013524427961,0.1062358429970611,0.1062358429970611,3.191396855341787
5,myopic,IS,1989-02-28,-0.0032576258750771,-0.0032576258750771,0.888255769914353,1.0000000000000002,3.181000478368186
5,myopic,IS,1989-03-31,0.0111098754145156,0.0111098754145156,0.3947569324771064,0.6052430675228937,3.216340997376371
5,myopic,IS,1989-04-30,0.0269650151142942,0.0269650151142942,0.1459621199929813,0.7555426986464423,3.3030696809833486
5,myopic,IS,1989-05-31,0.0319353465065109,0.0319353465065109,0.3974017240709982,1.0,3.4085543557807023
5,myopic,IS,1989-06-30,-0.013651586675589,-0.013651586675589,0.1620689310791465,1.0,3.362022180554306
5,myopic,IS,1989-07-31,0.033845352407747,0.033845352407747,0.3586619544428405,0.9999999999999998,3.475811006057828
5,myopic,IS,1989-08-31,0.0166977011383881,0.0166977011383881,0.3050461180348822,0.9999999999999998,3.533849059450502
5,myopic,IS,1989-09-30,-0.0083606580436007,-0.0083606580436007,0.2262390866192666,1.0000000000000002,3.5043037558867365
5,myopic,IS,1989-10-31,-0.05646552006468,-0.05646552006468,0.3317509392990071,1.0,3.3064314218459807
5,myopic,IS,1989-11-30,0.0005164030667589,0.0005164030667589,0.885704843190084,0.3090537339126577,3.3081388731722496
5,myopic,IS,1989-12-31,0.0007970697184725,0.0007970697184725,0.1438660256012494,0.4118466698595722,3.310775690492557
5,myopic,IS,1990-01-31,-0.0183611153725981,-0.0183611153725981,0.1955088967555864,0.2168061989452061,3.24998615606663
5,myopic,IS,1990-02-28,-5.576507342513368e-05,-5.576507342513368e-05,0.2215578964929537,0.0195501038380547,3.2498049203500066
5,myopic,IS,1990-03-31,0.0,0.0,0.019495425928488,0.0,3.2498049203500066
