refit_index,decision_date,train_window_start,train_window_end,epoch_in_outer,lr,train_total,train_pde,train_bc,train_bc_dx,val_total,val_pde,val_bc,val_bc_dx,val_grad_l2_mean,val_grad_l2_std,val_grad_l2_cv,val_grad_dir_cos_mean,outer_iter,global_epoch
6,2005-01-31,1985-02-28,2005-01-31,1,0.0005,0.6848463075683753,0.02023217161602927,0.059309687340897824,0.023839087514455924,0.13283763115567943,0.017749790212208773,0.009730292419724207,0.005928305582076198,0.10005485504024467,0.027523219729599792,0.27508129858813885,0.8944084545992077,1,1
6,2005-01-31,1985-02-28,2005-01-31,2,0.0005,0.13967956770901435,0.017901812647125256,0.010453562453196652,0.005747376843307527,0.0991780904264446,0.01584391675484072,0.007910140652816141,0.0014109223811474862,0.0725987560784163,0.029438547379483593,0.40549657548112084,0.78407942220467,1,2
6,2005-01-31,1985-02-28,2005-01-31,3,0.0005,0.09040069545848649,0.016091712635765996,0.006961976252026087,0.001563073434153208,0.12904862941965103,0.014463959891544769,0.010506619713203179,0.003172824132024824,0.05811192103650916,0.02183702162900576,0.37577524307811605,0.2802207760140448,1,3
6,2005-01-31,1985-02-28,2005-01-31,4,0.0005,0.1317458309140432,0.014771295811867986,0.010716748572315575,0.003269016459673153,0.13933463718039532,0.01381836960948642,0.010923063904608826,0.005428542841606881,0.05407532974548543,0.020855899887779097,0.38568233610887875,0.0599527318461795,1,4
6,2005-01-31,1985-02-28,2005-01-31,5,0.0005,0.1495550569696975,0.014157172524355718,0.01191955799835099,0.005400768153943974,0.10793620760678964,0.013573127991802249,0.007970625815452867,0.004885607153486243,0.053796913562772664,0.020879545030730376,0.38811789115465317,0.05861623126229837,1,5
6,2005-01-31,1985-02-28,2005-01-31,6,0.0005,0.11594091567417626,0.013934613504593671,0.008762857397387662,0.004792576065235322,0.05341336140114468,0.013553450593700535,0.0032400508235176017,0.002486467524089375,0.055992598084385836,0.023888305563646357,0.4266332685797377,0.20529426177554544,1,6
6,2005-01-31,1985-02-28,2005-01-31,7,0.0005,0.056378667237489036,0.013931169274160334,0.0035243879976398452,0.0024012059956434154,0.027387059282826212,0.013738660610341376,0.0010515087623819252,0.0010444370162218612,0.06603178571902318,0.030039225321986374,0.45492068009318815,0.6083518238225887,1,7
6,2005-01-31,1985-02-28,2005-01-31,8,0.0005,0.027436133662772373,0.0141242024817001,0.0010270184195823552,0.0010139156617495733,0.059254249125243234,0.013747146083125371,0.003992171220858251,0.0018617969445117856,0.08033774950663633,0.02903515567346417,0.3614136005845186,0.8509515178305401,1,8
6,2005-01-31,1985-02-28,2005-01-31,9,0.0005,0.05726748151439366,0.014149047734700167,0.0037378951551888277,0.0019131607426017385,0.07863761507269373,0.013528186103370745,0.005763301397450593,0.002492138331605688,0.08463107497185833,0.028045562570268197,0.3313861043146132,0.8743784057137965,1,9
6,2005-01-31,1985-02-28,2005-01-31,10,0.0005,0.07619979541829176,0.013951524121508966,0.005456714282682363,0.0025603761566530556,0.05791943793097234,0.013101826999065716,0.003937628049083626,0.0018137768136901205,0.07906532603713198,0.028844605078063325,0.3648199047417693,0.8493126366581842,1,10
